Date, Open, High, Low, Close
11/05/18, 3215.73, 3230.98, 3210.76, 3217.37
11/02/18, 3217.78, 3251.67, 3214.39, 3214.41
11/01/18, 3196.13, 3227.42, 3192.38, 3204.21
10/31/18, 3160.02, 3210.29, 3160.02, 3197.51
10/30/18, 3157.31, 3169.75, 3123.92, 3147.13
10/29/18, 3139.03, 3182.23, 3138.70, 3154.93
10/26/18, 3157.11, 3157.11, 3090.85, 3134.89
10/25/18, 3126.69, 3166.44, 3107.88, 3164.40
10/24/18, 3144.16, 3185.99, 3128.93, 3130.33
10/23/18, 3179.07, 3179.07, 3132.29, 3140.94
10/22/18, 3217.55, 3245.87, 3187.50, 3190.09
10/19/18, 3210.82, 3225.64, 3183.20, 3210.82
10/18/18, 3241.79, 3258.34, 3211.59, 3211.59
10/17/18, 3260.29, 3282.23, 3230.30, 3243.08
10/16/18, 3211.47, 3260.81, 3208.14, 3257.34
10/15/18, 3193.79, 3214.91, 3180.61, 3210.37
10/12/18, 3219.19, 3245.16, 3193.40, 3194.41
10/11/18, 3245.58, 3254.37, 3206.20, 3209.19
10/10/18, 3321.59, 3321.59, 3266.23, 3266.90
10/09/18, 3311.34, 3327.53, 3278.02, 3321.79
10/08/18, 3338.02, 3338.02, 3306.28, 3309.72
10/05/18, 3374.27, 3377.70, 3343.67, 3345.51
10/04/18, 3400.12, 3400.15, 3371.22, 3375.08
10/03/18, 3395.16, 3414.23, 3389.52, 3405.48
10/02/18, 3403.59, 3403.59, 3370.95, 3388.99
10/01/18, 3399.96, 3425.45, 3398.34, 3414.16
09/28/18, 3440.40, 3440.40, 3380.27, 3399.20
09/27/18, 3429.58, 3452.41, 3408.48, 3449.79
09/26/18, 3421.90, 3433.74, 3415.58, 3433.15
09/25/18, 3410.05, 3425.64, 3408.70, 3419.78
09/24/18, 3426.85, 3426.85, 3405.42, 3410.44
09/21/18, 3407.46, 3436.48, 3407.46, 3430.81
09/20/18, 3369.00, 3409.22, 3368.37, 3403.12
09/19/18, 3359.87, 3373.90, 3351.64, 3368.56
09/18/18, 3343.99, 3368.31, 3337.37, 3358.46
09/17/18, 3340.04, 3351.35, 3333.47, 3346.11
09/14/18, 3339.31, 3351.53, 3334.24, 3344.63
09/13/18, 3325.44, 3354.07, 3323.09, 3333.68
09/12/18, 3313.98, 3329.55, 3304.80, 3326.60
09/11/18, 3313.09, 3318.59, 3286.97, 3311.66
09/10/18, 3291.65, 3323.55, 3288.97, 3309.28
09/07/18, 3298.01, 3305.63, 3274.40, 3293.36
09/06/18, 3315.88, 3328.69, 3295.95, 3295.95
09/05/18, 3352.71, 3352.71, 3315.42, 3315.62
09/04/18, 3401.25, 3408.25, 3343.98, 3359.36
09/03/18, 3391.82, 3397.24, 3382.02, 3394.99
08/31/18, 3428.63, 3428.63, 3389.92, 3392.90
08/30/18, 3452.94, 3452.94, 3423.42, 3430.99
08/29/18, 3448.44, 3457.84, 3438.15, 3456.13
08/28/18, 3459.12, 3463.03, 3447.55, 3447.57
08/27/18, 3435.12, 3460.72, 3433.59, 3456.01
08/24/18, 3419.45, 3436.55, 3419.45, 3427.44
08/23/18, 3420.60, 3430.37, 3416.10, 3419.26
08/22/18, 3408.28, 3429.59, 3404.87, 3420.18
08/21/18, 3390.26, 3424.00, 3387.04, 3411.66
08/20/18, 3376.38, 3405.17, 3376.38, 3393.67
08/17/18, 3378.49, 3385.74, 3354.30, 3372.94
08/16/18, 3366.01, 3381.63, 3357.49, 3377.56
08/15/18, 3411.27, 3422.86, 3349.14, 3359.08
08/14/18, 3415.08, 3435.12, 3398.38, 3409.44
08/13/18, 3423.37, 3424.23, 3400.23, 3409.68
08/10/18, 3486.31, 3486.31, 3413.68, 3426.28
08/09/18, 3490.37, 3496.97, 3478.28, 3494.13
08/08/18, 3502.17, 3509.31, 3486.57, 3493.60
08/07/18, 3487.03, 3514.97, 3487.03, 3504.37
08/06/18, 3483.19, 3502.35, 3472.01, 3483.30
08/03/18, 3474.82, 3491.47, 3470.26, 3482.40
08/02/18, 3505.11, 3505.11, 3460.14, 3469.21
08/01/18, 3527.82, 3531.61, 3506.68, 3509.23
07/31/18, 3512.03, 3536.87, 3509.10, 3525.49
07/30/18, 3517.56, 3521.42, 3511.90, 3512.31
07/27/18, 3512.74, 3529.39, 3509.67, 3527.18
07/26/18, 3472.82, 3509.38, 3472.82, 3509.26
07/25/18, 3482.31, 3486.04, 3460.00, 3468.45
07/24/18, 3460.66, 3493.98, 3460.48, 3483.31
07/23/18, 3453.91, 3460.40, 3439.68, 3454.05
07/20/18, 3466.41, 3481.83, 3431.95, 3460.03
07/19/18, 3481.41, 3486.98, 3466.72, 3471.64
07/18/18, 3468.51, 3487.00, 3468.51, 3485.08
07/17/18, 3445.34, 3461.93, 3429.96, 3457.50
07/16/18, 3455.17, 3464.39, 3441.88, 3449.08
07/13/18, 3454.29, 3466.26, 3447.87, 3454.54
07/12/18, 3427.21, 3446.55, 3418.06, 3445.49
07/11/18, 3454.66, 3454.66, 3422.35, 3422.35
07/10/18, 3465.25, 3480.44, 3455.98, 3473.31
07/09/18, 3458.45, 3471.50, 3451.96, 3460.44
07/06/18, 3449.50, 3453.91, 3430.31, 3448.49
07/05/18, 3411.24, 3459.91, 3411.24, 3440.92
07/04/18, 3402.02, 3417.69, 3400.45, 3412.03
07/03/18, 3382.68, 3420.38, 3379.01, 3406.34
07/02/18, 3375.56, 3386.07, 3345.09, 3372.21
06/29/18, 3389.44, 3420.97, 3389.44, 3395.60
06/28/18, 3383.43, 3403.36, 3347.94, 3365.52
06/27/18, 3368.12, 3424.60, 3340.85, 3397.13
06/26/18, 3379.14, 3387.09, 3363.33, 3368.72
06/25/18, 3422.60, 3425.40, 3369.21, 3369.21
06/22/18, 3407.29, 3441.60, 3407.29, 3441.60
06/21/18, 3442.69, 3456.61, 3395.27, 3403.51
06/20/18, 3443.51, 3461.65, 3437.24, 3439.60
06/19/18, 3459.54, 3459.54, 3410.41, 3435.30
06/18/18, 3500.25, 3500.90, 3451.90, 3466.65
06/15/18, 3528.71, 3540.64, 3505.02, 3505.02
06/14/18, 3466.43, 3534.31, 3457.12, 3527.11
06/13/18, 3475.29, 3488.13, 3464.26, 3479.56
06/12/18, 3490.76, 3497.03, 3472.64, 3475.58
06/11/18, 3451.50, 3483.70, 3451.50, 3480.22
06/08/18, 3452.35, 3454.12, 3422.03, 3447.30
06/07/18, 3468.52, 3489.96, 3449.69, 3459.77
06/06/18, 3457.45, 3470.51, 3434.35, 3460.82
06/05/18, 3467.26, 3497.32, 3456.79, 3456.79
06/04/18, 3465.25, 3485.33, 3463.33, 3469.57
06/01/18, 3420.84, 3468.14, 3420.84, 3453.54
05/31/18, 3445.07, 3455.15, 3391.01, 3406.65
05/30/18, 3420.79, 3446.28, 3408.56, 3441.19
05/29/18, 3467.09, 3467.09, 3398.32, 3428.14
05/28/18, 3511.29, 3540.03, 3473.35, 3482.64
05/25/18, 3526.43, 3551.82, 3493.61, 3515.36
05/24/18, 3543.09, 3560.56, 3507.39, 3521.76
05/23/18, 3580.67, 3580.67, 3528.12, 3541.82
05/22/18, 3575.22, 3595.10, 3572.38, 3587.25
05/21/18, 3572.48, 3584.49, 3570.97, 3572.57
05/18/18, 3582.56, 3596.20, 3566.53, 3573.76
05/17/18, 3562.24, 3592.18, 3562.24, 3592.18
05/16/18, 3562.54, 3567.60, 3550.90, 3562.85
05/15/18, 3562.46, 3570.33, 3552.23, 3564.29
05/14/18, 3564.90, 3568.53, 3553.67, 3565.74
05/11/18, 3565.15, 3569.72, 3556.22, 3565.52
05/10/18, 3564.83, 3574.09, 3549.26, 3569.71
05/09/18, 3559.92, 3570.63, 3556.96, 3569.74
05/08/18, 3562.51, 3564.73, 3541.94, 3557.88
05/07/18, 3545.47, 3566.06, 3540.14, 3564.19
05/04/18, 3531.40, 3550.59, 3524.48, 3550.59
05/03/18, 3548.09, 3549.14, 3523.00, 3529.12
05/02/18, 3532.87, 3557.87, 3531.84, 3553.79
05/01/18, 3536.42, 3536.63, 3536.07, 3536.26
04/30/18, 3516.71, 3538.17, 3512.70, 3536.52
04/27/18, 3510.28, 3522.59, 3503.59, 3518.78
04/26/18, 3485.97, 3507.83, 3477.23, 3506.03
04/25/18, 3500.60, 3500.60, 3464.35, 3485.83
04/24/18, 3509.40, 3523.81, 3493.88, 3510.88
04/23/18, 3494.07, 3514.65, 3482.27, 3513.06
04/20/18, 3484.56, 3505.44, 3479.24, 3494.20
04/19/18, 3492.91, 3495.39, 3478.63, 3486.60
04/18/18, 3476.59, 3494.82, 3476.59, 3490.89
04/17/18, 3444.39, 3486.53, 3444.39, 3477.91
04/16/18, 3450.39, 3455.03, 3435.58, 3441.04
04/13/18, 3445.03, 3466.99, 3438.93, 3448.00
04/12/18, 3419.60, 3447.52, 3413.68, 3443.97
04/11/18, 3435.64, 3435.64, 3411.63, 3419.71
04/10/18, 3425.82, 3445.34, 3425.82, 3438.78
04/09/18, 3413.89, 3433.68, 3403.20, 3414.85
04/06/18, 3419.94, 3421.73, 3399.97, 3408.10
04/05/18, 3353.71, 3433.81, 3353.71, 3429.95
04/04/18, 3345.76, 3350.97, 3300.50, 3340.35
04/03/18, 3349.02, 3359.12, 3324.45, 3346.93
03/29/18, 3335.69, 3379.38, 3333.25, 3361.50
03/28/18, 3306.34, 3331.25, 3267.96, 3331.25
03/27/18, 3286.70, 3336.80, 3286.70, 3316.95
03/26/18, 3301.50, 3320.86, 3261.86, 3278.72
03/23/18, 3339.70, 3339.70, 3279.46, 3298.07
03/22/18, 3393.61, 3394.38, 3320.09, 3348.19
03/21/18, 3413.67, 3418.43, 3387.29, 3401.04
03/20/18, 3398.88, 3415.35, 3383.17, 3412.08
03/19/18, 3394.79, 3430.60, 3386.86, 3394.79
03/16/18, 3430.60, 3448.63, 3411.82, 3437.40
03/15/18, 3394.31, 3419.01, 3391.11, 3414.13
03/14/18, 3397.48, 3417.00, 3384.20, 3390.98
03/13/18, 3430.57, 3446.42, 3385.64, 3397.35
03/12/18, 3434.51, 3444.04, 3417.97, 3429.48
03/09/18, 3410.95, 3435.04, 3403.06, 3420.54
03/08/18, 3376.65, 3419.33, 3374.77, 3413.28
03/07/18, 3354.26, 3384.29, 3337.39, 3377.36
03/06/18, 3366.56, 3390.81, 3357.86, 3357.86
03/05/18, 3314.74, 3360.45, 3309.25, 3355.32
03/02/18, 3386.54, 3386.54, 3316.75, 3324.75
03/01/18, 3429.96, 3435.28, 3387.02, 3399.16
02/28/18, 3451.47, 3462.98, 3434.04, 3438.96
02/27/18, 3468.28, 3476.21, 3448.53, 3458.03
02/26/18, 3449.16, 3469.98, 3449.16, 3463.18
02/23/18, 3435.74, 3444.23, 3423.62, 3441.46
02/22/18, 3418.53, 3440.19, 3393.28, 3431.99
02/21/18, 3431.68, 3432.97, 3405.35, 3430.16
02/20/18, 3407.66, 3436.21, 3398.92, 3435.08
02/19/18, 3432.53, 3436.68, 3404.09, 3407.79
02/16/18, 3398.61, 3432.07, 3398.61, 3426.80
02/15/18, 3373.91, 3414.34, 3373.91, 3389.63
02/14/18, 3350.46, 3381.13, 3314.50, 3369.83
02/13/18, 3367.69, 3375.23, 3340.93, 3340.93
02/12/18, 3334.17, 3387.07, 3334.17, 3368.25
02/09/18, 3372.19, 3379.46, 3306.66, 3325.99
02/08/18, 3433.19, 3443.75, 3360.54, 3377.30
02/07/18, 3408.10, 3465.90, 3402.34, 3454.52
02/06/18, 3415.57, 3440.38, 3362.85, 3394.92
02/05/18, 3517.24, 3517.24, 3474.85, 3478.77
02/02/18, 3570.95, 3570.95, 3523.28, 3523.28
02/01/18, 3616.16, 3636.22, 3567.20, 3577.35
01/31/18, 3605.70, 3620.94, 3600.36, 3609.29
01/30/18, 3633.26, 3633.35, 3601.39, 3606.75
01/29/18, 3648.41, 3651.21, 3636.05, 3643.04
01/26/18, 3631.29, 3652.48, 3630.43, 3647.41
01/25/18, 3640.71, 3659.33, 3614.06, 3630.15
01/24/18, 3671.01, 3674.50, 3643.22, 3643.22
01/23/18, 3675.44, 3687.22, 3662.86, 3672.29
01/22/18, 3650.78, 3665.53, 3644.86, 3665.28
01/19/18, 3622.22, 3653.03, 3619.23, 3649.07
01/18/18, 3616.75, 3628.13, 3606.20, 3620.91
01/17/18, 3613.09, 3624.68, 3603.30, 3612.78
01/16/18, 3613.10, 3639.05, 3611.56, 3622.01
01/15/18, 3612.73, 3623.44, 3603.47, 3611.81
01/12/18, 3597.19, 3616.01, 3597.19, 3612.61
01/11/18, 3613.99, 3617.75, 3588.07, 3595.24
01/10/18, 3619.88, 3625.35, 3599.14, 3609.83
01/09/18, 3617.48, 3629.73, 3614.16, 3622.87
01/08/18, 3610.97, 3624.74, 3608.82, 3616.45
01/05/18, 3570.51, 3608.70, 3570.51, 3607.63
01/04/18, 3520.84, 3580.47, 3520.84, 3568.88
01/03/18, 3492.90, 3519.73, 3488.91, 3509.88
01/02/18, 3506.50, 3508.37, 3469.23, 3490.19
12/29/17, 3524.12, 3524.24, 3503.20, 3503.96
12/28/17, 3549.45, 3549.75, 3519.85, 3524.31
12/27/17, 3553.16, 3568.91, 3541.43, 3550.17
12/22/17, 3565.99, 3565.99, 3548.47, 3553.39
12/21/17, 3550.84, 3574.96, 3534.22, 3570.78
12/20/17, 3580.58, 3585.62, 3545.64, 3552.65
12/19/17, 3609.18, 3613.57, 3581.95, 3582.22
12/18/17, 3609.42, 3609.42, 3609.42, 3609.42
12/15/17, 3554.37, 3559.69, 3542.85, 3560.53
12/14/17, 3578.82, 3582.53, 3556.22, 3556.22
12/13/17, 3599.92, 3601.89, 3581.75, 3581.75
12/12/17, 3584.67, 3600.35, 3568.53, 3600.35
12/11/17, 3594.70, 3601.22, 3579.18, 3582.21
12/08/17, 3577.00, 3612.39, 3577.00, 3591.45
12/07/17, 3561.99, 3579.52, 3558.50, 3573.13
12/06/17, 3561.94, 3569.34, 3531.57, 3561.57
12/05/17, 3572.78, 3583.08, 3552.34, 3570.57
12/04/17, 3536.38, 3585.68, 3536.38, 3576.22
12/01/17, 3571.63, 3575.29, 3524.36, 3527.55
11/30/17, 3593.53, 3614.60, 3569.93, 3569.93
11/29/17, 3593.83, 3619.43, 3585.51, 3589.91
11/28/17, 3565.80, 3587.28, 3559.13, 3583.49
11/27/17, 3576.18, 3596.79, 3564.02, 3564.02
11/24/17, 3571.86, 3601.16, 3568.55, 3581.23
11/23/17, 3558.22, 3581.01, 3545.57, 3572.07
11/22/17, 3581.21, 3596.64, 3562.53, 3562.65
11/21/17, 3557.27, 3591.53, 3551.40, 3579.32
11/20/17, 3545.52, 3567.07, 3536.21, 3561.41
11/17/17, 3564.96, 3572.16, 3541.22, 3547.46
11/16/17, 3549.29, 3576.86, 3549.29, 3564.80
11/15/17, 3554.05, 3554.05, 3519.35, 3545.72
11/14/17, 3576.88, 3588.33, 3546.20, 3556.38
11/13/17, 3596.70, 3601.45, 3546.32, 3574.52
11/10/17, 3614.91, 3620.01, 3591.15, 3593.76
11/09/17, 3655.59, 3661.05, 3610.01, 3612.50
11/08/17, 3660.71, 3667.69, 3642.10, 3655.04
11/07/17, 3684.23, 3695.32, 3656.18, 3658.77
11/06/17, 3684.26, 3685.75, 3670.47, 3682.36
11/03/17, 3691.57, 3694.03, 3677.39, 3689.96
11/02/17, 3693.40, 3698.56, 3673.25, 3688.80
11/01/17, 3676.99, 3708.82, 3676.99, 3697.40
10/31/17, 3664.69, 3677.66, 3662.77, 3673.95
10/30/17, 3653.02, 3668.55, 3653.02, 3662.18
10/27/17, 3642.79, 3670.00, 3642.79, 3652.23
10/26/17, 3593.99, 3639.81, 3580.21, 3637.20
10/25/17, 3609.02, 3622.62, 3585.32, 3591.46
10/24/17, 3606.64, 3624.73, 3605.03, 3610.69
10/23/17, 3606.71, 3625.65, 3597.08, 3608.87
10/20/17, 3608.75, 3617.52, 3600.05, 3605.09
10/19/17, 3616.49, 3616.49, 3586.35, 3602.08
10/18/17, 3608.02, 3625.87, 3607.21, 3619.65
10/17/17, 3609.30, 3619.66, 3598.12, 3607.77
10/16/17, 3607.18, 3613.49, 3600.22, 3606.27
10/13/17, 3607.09, 3618.35, 3599.51, 3604.55
10/12/17, 3608.16, 3608.16, 3595.56, 3605.54
10/11/17, 3600.17, 3608.51, 3591.24, 3607.39
10/10/17, 3607.00, 3609.04, 3589.98, 3598.79
10/09/17, 3604.61, 3618.34, 3600.94, 3610.50
10/06/17, 3614.17, 3614.17, 3595.50, 3603.32
10/05/17, 3592.66, 3613.73, 3589.66, 3613.54
10/04/17, 3606.60, 3608.45, 3584.82, 3594.91
10/03/17, 3605.99, 3607.31, 3598.71, 3605.73
10/02/17, 3590.71, 3602.69, 3588.40, 3602.69
09/29/17, 3563.61, 3594.85, 3560.73, 3594.85
09/28/17, 3556.50, 3566.60, 3556.50, 3563.64
09/27/17, 3538.43, 3563.01, 3538.43, 3555.17
09/26/17, 3534.89, 3542.88, 3529.19, 3536.38
09/25/17, 3537.21, 3546.83, 3530.88, 3537.81
09/22/17, 3534.27, 3553.08, 3532.39, 3541.42
09/21/17, 3531.52, 3546.56, 3531.52, 3539.59
09/20/17, 3528.17, 3533.66, 3520.72, 3525.55
09/19/17, 3524.28, 3531.18, 3520.93, 3531.18
09/18/17, 3523.60, 3537.22, 3522.59, 3526.74
09/15/17, 3526.01, 3532.78, 3509.93, 3515.55
09/14/17, 3521.03, 3530.28, 3512.01, 3526.48
09/13/17, 3509.64, 3529.18, 3506.61, 3523.14
09/12/17, 3498.32, 3520.82, 3498.32, 3512.56
09/11/17, 3456.77, 3496.70, 3456.77, 3495.19
09/08/17, 3441.34, 3453.35, 3433.63, 3447.69
09/07/17, 3437.61, 3467.94, 3437.61, 3447.66
09/06/17, 3407.94, 3444.48, 3396.69, 3433.80
09/05/17, 3432.55, 3448.93, 3415.98, 3420.86
09/04/17, 3436.36, 3438.06, 3419.06, 3430.42
09/01/17, 3425.84, 3454.55, 3425.84, 3443.88
08/31/17, 3409.62, 3437.82, 3409.62, 3421.47
08/30/17, 3405.65, 3412.26, 3397.27, 3403.71
08/29/17, 3411.89, 3411.89, 3363.68, 3388.22
08/28/17, 3432.38, 3439.65, 3412.33, 3421.03
08/25/17, 3447.52, 3461.62, 3432.77, 3438.55
08/24/17, 3443.12, 3460.78, 3443.12, 3444.73
08/23/17, 3454.83, 3467.78, 3432.05, 3438.63
08/22/17, 3432.46, 3459.19, 3432.46, 3455.59
08/21/17, 3436.84, 3442.24, 3411.06, 3423.53
08/18/17, 3441.21, 3448.39, 3420.50, 3446.03
08/17/17, 3482.19, 3484.66, 3456.15, 3461.97
08/16/17, 3465.63, 3497.29, 3465.63, 3484.57
08/15/17, 3454.39, 3473.53, 3454.26, 3461.91
08/14/17, 3420.90, 3460.93, 3420.90, 3450.66
08/11/17, 3422.30, 3422.30, 3392.87, 3406.34
08/10/17, 3466.11, 3466.22, 3424.81, 3433.54
08/09/17, 3504.17, 3504.17, 3452.74, 3468.45
08/08/17, 3503.99, 3524.94, 3493.03, 3515.63
08/07/17, 3509.59, 3516.78, 3497.21, 3505.80
08/04/17, 3462.55, 3515.54, 3456.27, 3507.41
08/03/17, 3456.28, 3471.81, 3438.15, 3466.37
08/02/17, 3478.21, 3481.74, 3451.31, 3459.32
08/01/17, 3457.97, 3490.49, 3447.73, 3477.39
07/31/17, 3464.85, 3479.47, 3447.88, 3449.36
07/28/17, 3481.89, 3481.89, 3450.10, 3467.73
07/27/17, 3489.36, 3506.85, 3481.25, 3493.14
07/26/17, 3474.01, 3499.53, 3472.07, 3491.19
07/25/17, 3454.33, 3494.66, 3454.33, 3473.54
07/24/17, 3456.94, 3463.74, 3431.19, 3453.17
07/21/17, 3497.46, 3507.62, 3436.90, 3451.71
07/20/17, 3502.01, 3529.99, 3486.32, 3499.49
07/19/17, 3483.99, 3503.54, 3478.03, 3500.28
07/18/17, 3510.75, 3517.82, 3469.62, 3478.68
07/17/17, 3528.12, 3531.53, 3505.51, 3516.35
07/14/17, 3530.19, 3532.60, 3512.56, 3525.94
07/13/17, 3518.01, 3539.48, 3515.39, 3527.83
07/12/17, 3472.41, 3524.58, 3472.41, 3515.23
07/11/17, 3479.85, 3494.49, 3460.64, 3464.48
07/10/17, 3470.49, 3486.49, 3468.00, 3478.06
07/07/17, 3461.67, 3464.05, 3451.37, 3463.84
07/06/17, 3480.52, 3466.45, 3435.29, 3462.06
07/05/17, 3477.09, 3488.39, 3468.29, 3478.41
07/04/17, 3486.38, 3493.76, 3471.60, 3479.47
07/03/17, 3449.75, 3494.63, 3449.75, 3491.81
06/30/17, 3472.57, 3489.67, 3439.79, 3441.88
06/29/17, 3541.99, 3555.37, 3463.99, 3471.33
06/28/17, 3530.67, 3543.70, 3498.48, 3535.70
06/27/17, 3557.63, 3560.61, 3529.98, 3538.32
06/26/17, 3554.28, 3581.43, 3554.28, 3561.76
06/23/17, 3552.53, 3555.58, 3529.02, 3543.68
06/22/17, 3549.76, 3558.36, 3526.52, 3555.76
06/21/17, 3554.11, 3562.18, 3521.91, 3554.35
06/20/17, 3586.02, 3598.06, 3560.66, 3560.66
06/19/17, 3565.05, 3591.54, 3565.05, 3579.58
06/16/17, 3531.06, 3552.81, 3527.99, 3543.88
06/15/17, 3545.05, 3545.05, 3500.41, 3525.46
06/14/17, 3565.13, 3589.23, 3547.15, 3547.15
06/13/17, 3548.18, 3567.43, 3548.18, 3557.87
06/12/17, 3581.22, 3581.22, 3539.75, 3543.95
06/09/17, 3566.39, 3597.85, 3561.12, 3586.07
06/08/17, 3547.73, 3574.00, 3547.67, 3563.88
06/07/17, 3552.76, 3577.29, 3540.23, 3548.84
06/06/17, 3569.59, 3572.10, 3548.16, 3554.18
06/05/17, 3591.69, 3592.33, 3575.87, 3579.55
06/02/17, 3578.43, 3615.06, 3578.43, 3591.82
06/01/17, 3556.18, 3575.14, 3554.52, 3567.02
05/31/17, 3560.52, 3587.48, 3552.33, 3554.59
05/30/17, 3558.59, 3569.87, 3547.10, 3561.22
05/29/17, 3577.34, 3580.57, 3568.50, 3578.95
05/26/17, 3582.62, 3582.62, 3546.88, 3579.02
05/25/17, 3594.76, 3603.39, 3572.02, 3584.55
05/24/17, 3592.94, 3599.61, 3580.27, 3586.62
05/23/17, 3572.53, 3605.91, 3567.77, 3595.03
05/22/17, 3589.17, 3592.08, 3571.21, 3576.53
05/19/17, 3566.01, 3590.43, 3566.01, 3587.01
05/18/17, 3584.07, 3584.69, 3529.35, 3562.22
05/17/17, 3626.25, 3635.53, 3571.77, 3584.83
05/16/17, 3641.95, 3648.69, 3631.47, 3641.89
05/15/17, 3640.38, 3646.64, 3621.08, 3641.88
05/12/17, 3623.63, 3637.52, 3620.36, 3637.52
05/11/17, 3649.34, 3650.81, 3607.87, 3623.55
05/10/17, 3646.66, 3648.27, 3633.45, 3645.74
05/09/17, 3647.16, 3662.66, 3647.16, 3649.08
05/08/17, 3660.39, 3666.80, 3633.95, 3642.11
05/05/17, 3620.67, 3658.79, 3609.53, 3658.79
05/04/17, 3591.79, 3627.88, 3590.24, 3627.88
