Date, Open, High, Low, Close
04/11/17, 24280.87, 24318.15, 24007.85, 24088.46
04/10/17, 24302.01, 24314.66, 24215.54, 24262.18
04/07/17, 24247.01, 24268.39, 23982.40, 24267.30
04/06/17, 24310.41, 24381.63, 24210.69, 24273.72
04/05/17, 24370.95, 24400.80, 24166.01, 24400.80
04/03/17, 24236.56, 24261.48, 24162.55, 24261.48
03/31/17, 24305.53, 24329.98, 24105.38, 24111.59
03/30/17, 24429.12, 24431.12, 24250.40, 24301.09
03/29/17, 24470.66, 24470.66, 24330.70, 24392.05
03/28/17, 24329.17, 24360.00, 24274.52, 24345.87
03/27/17, 24235.69, 24434.90, 24138.78, 24193.70
03/24/17, 24396.41, 24420.77, 24263.17, 24358.27
03/23/17, 24381.04, 24466.73, 24271.26, 24327.70
03/22/17, 24336.33, 24380.42, 24207.10, 24320.41
03/21/17, 24565.73, 24656.65, 24500.35, 24593.12
03/20/17, 24312.57, 24501.99, 24312.57, 24501.99
03/17/17, 24376.13, 24385.81, 24237.97, 24309.93
03/16/17, 24101.98, 24288.28, 24003.75, 24288.28
03/15/17, 23705.07, 23842.81, 23645.51, 23792.85
03/14/17, 23871.00, 23918.12, 23768.34, 23827.95
03/13/17, 23643.30, 23877.59, 23567.93, 23829.67
03/10/17, 23534.98, 23603.77, 23438.86, 23568.67
03/09/17, 23667.77, 23673.58, 23456.06, 23501.56
03/08/17, 23627.28, 23816.23, 23563.14, 23782.27
03/07/17, 23630.35, 23728.00, 23585.77, 23681.07
03/06/17, 23600.49, 23691.05, 23574.28, 23596.28
03/03/17, 23618.36, 23635.24, 23511.60, 23552.72
03/02/17, 24044.48, 24080.87, 23694.33, 23728.07
03/01/17, 23849.22, 23857.28, 23730.05, 23776.49
02/28/17, 23952.64, 24007.81, 23740.73, 23740.73
02/27/17, 23941.81, 24067.68, 23822.88, 23925.05
02/24/17, 24115.61, 24121.91, 23958.13, 23965.70
02/23/17, 24122.18, 24216.53, 24046.91, 24114.86
02/22/17, 24059.09, 24201.96, 23999.55, 24201.96
02/21/17, 24174.11, 24213.64, 23909.15, 23963.63
02/20/17, 24066.00, 24202.34, 24022.15, 24146.08
02/17/17, 24077.87, 24106.34, 23944.68, 24033.74
02/16/17, 24139.31, 24161.39, 23969.57, 24107.70
02/15/17, 23771.95, 24067.62, 23771.95, 23994.87
02/14/17, 23695.29, 23735.11, 23614.47, 23703.01
02/13/17, 23664.53, 23751.92, 23615.39, 23710.98
02/10/17, 23645.90, 23718.47, 23573.85, 23574.98
02/09/17, 23533.52, 23644.63, 23489.65, 23525.14
02/08/17, 23284.76, 23520.77, 23160.99, 23485.13
02/07/17, 23287.89, 23403.60, 23256.69, 23331.57
02/06/17, 23239.29, 23348.24, 23149.70, 23348.24
02/03/17, 23216.97, 23226.92, 22997.46, 23129.21
02/02/17, 23309.46, 23439.02, 23131.37, 23184.52
02/01/17, 23211.88, 23318.39, 23082.62, 23318.39
01/27/17, 23339.15, 23397.09, 23307.05, 23360.78
01/26/17, 23173.46, 23386.41, 23145.31, 23374.17
01/25/17, 23066.40, 23066.40, 22961.38, 23049.12
01/24/17, 22965.25, 22986.45, 22907.78, 22949.86
01/23/17, 22926.30, 23068.08, 22861.29, 22898.52
01/20/17, 22966.53, 22987.68, 22858.25, 22885.91
01/19/17, 23104.35, 23104.35, 22941.96, 23049.96
01/18/17, 22889.33, 23151.75, 22882.02, 23098.26
01/17/17, 22819.87, 22867.84, 22710.93, 22840.97
01/16/17, 22895.36, 22908.86, 22657.35, 22718.15
01/13/17, 22879.57, 22971.45, 22859.28, 22937.38
01/12/17, 22956.44, 22971.49, 22751.67, 22829.02
01/11/17, 22816.01, 22944.58, 22767.37, 22935.35
01/10/17, 22561.17, 22744.85, 22549.86, 22744.85
01/09/17, 22561.11, 22626.43, 22476.35, 22558.69
01/06/17, 22583.29, 22605.66, 22445.78, 22503.01
01/05/17, 22302.64, 22483.01, 22230.31, 22456.69
01/04/17, 22201.08, 22228.06, 22076.63, 22134.47
01/03/17, 21993.36, 22189.31, 21883.82, 22150.40
12/30/16, 21818.91, 22069.62, 21818.91, 22000.56
12/29/16, 21591.04, 21810.40, 21587.07, 21790.91
12/28/16, 21562.70, 21811.96, 21488.82, 21754.74
12/23/16, 21553.78, 21601.07, 21491.83, 21574.76
12/22/16, 21800.22, 21822.18, 21594.58, 21636.20
12/21/16, 21770.89, 21910.39, 21755.85, 21809.80
12/20/16, 21767.61, 21873.56, 21667.19, 21729.06
12/19/16, 21945.84, 21955.94, 21786.56, 21832.68
12/16/16, 21996.38, 22155.14, 21965.68, 22020.75
12/15/16, 22257.71, 22305.07, 21999.30, 22059.40
12/14/16, 22596.71, 22627.60, 22456.62, 22456.62
12/13/16, 22407.62, 22458.42, 22292.65, 22446.70
12/12/16, 22860.27, 22863.61, 22375.58, 22433.02
12/09/16, 22765.84, 22813.85, 22660.22, 22760.98
12/08/16, 23027.38, 23076.24, 22817.32, 22861.84
12/07/16, 22805.13, 22843.01, 22708.88, 22800.92
12/06/16, 22694.27, 22746.67, 22625.32, 22675.15
12/05/16, 22580.75, 22628.13, 22375.28, 22505.55
12/02/16, 22736.84, 22756.01, 22559.20, 22564.82
12/01/16, 22948.65, 23012.28, 22837.53, 22878.23
11/30/16, 22842.36, 22889.47, 22755.00, 22789.77
11/29/16, 22739.51, 22868.14, 22724.59, 22737.07
11/28/16, 22738.94, 22964.02, 22738.94, 22830.57
11/25/16, 22609.22, 22764.34, 22589.53, 22723.45
11/24/16, 22574.82, 22647.38, 22487.54, 22608.49
11/23/16, 22702.41, 22804.26, 22640.95, 22676.69
11/22/16, 22491.71, 22719.42, 22484.60, 22678.07
11/21/16, 22313.04, 22480.75, 22227.80, 22357.78
11/18/16, 22239.23, 22374.36, 22146.88, 22344.21
11/17/16, 22170.07, 22367.47, 22114.02, 22262.88
11/16/16, 22439.98, 22499.39, 22280.53, 22280.53
11/15/16, 22270.90, 22411.12, 22254.09, 22323.91
11/14/16, 22344.23, 22359.01, 22118.87, 22222.22
11/11/16, 22622.46, 22673.31, 22442.75, 22531.09
11/10/16, 22848.74, 22918.34, 22777.51, 22839.11
11/09/16, 23048.32, 23048.32, 21957.71, 22415.19
11/08/16, 22981.91, 22996.97, 22820.39, 22909.47
11/07/16, 22682.71, 22867.24, 22623.84, 22801.40
11/04/16, 22611.54, 22771.61, 22587.59, 22642.62
11/03/16, 22708.55, 22855.01, 22683.51, 22683.51
11/02/16, 22946.06, 22956.85, 22785.35, 22810.50
11/01/16, 23015.06, 23268.05, 23015.06, 23147.07
10/31/16, 22845.82, 23045.53, 22775.29, 22934.54
10/28/16, 23088.83, 23157.73, 22847.73, 22954.81
10/27/16, 23347.19, 23352.62, 23002.53, 23132.35
10/26/16, 23396.14, 23464.03, 23310.23, 23325.43
10/25/16, 23581.69, 23631.34, 23506.64, 23565.11
10/24/16, 23431.63, 23620.09, 23235.61, 23604.08
10/20/16, 23412.68, 23500.82, 23360.55, 23374.40
10/19/16, 23393.80, 23445.56, 23234.67, 23304.97
10/18/16, 23130.20, 23402.89, 23130.20, 23394.39
10/17/16, 23164.54, 23177.19, 22978.01, 23037.54
10/14/16, 23119.96, 23318.36, 23087.14, 23233.31
10/13/16, 23300.38, 23347.97, 23006.12, 23031.30
10/12/16, 23386.92, 23444.67, 23267.63, 23407.05
10/11/16, 24013.84, 24064.50, 23441.07, 23549.52
10/07/16, 23948.95, 23948.95, 23770.14, 23851.82
10/06/16, 23859.41, 24004.09, 23826.45, 23952.50
10/05/16, 23619.91, 23847.46, 23566.22, 23788.31
10/04/16, 23665.35, 23689.44, 23518.56, 23689.44
10/03/16, 23652.83, 23698.30, 23500.71, 23584.43
09/30/16, 23435.29, 23484.37, 23239.36, 23297.15
09/29/16, 23828.60, 23828.60, 23607.99, 23739.47
09/28/16, 23455.73, 23619.65, 23370.44, 23619.65
09/27/16, 23356.03, 23646.03, 23295.05, 23571.90
09/26/16, 23554.83, 23563.50, 23276.13, 23317.92
09/23/16, 23836.60, 23846.71, 23628.64, 23686.48
09/22/16, 23920.18, 24058.65, 23683.58, 23759.80
09/21/16, 23522.86, 23729.02, 23436.23, 23669.90
09/20/16, 23494.01, 23556.06, 23397.13, 23530.86
09/19/16, 23486.62, 23625.92, 23394.95, 23550.45
09/15/16, 23237.20, 23471.48, 23194.37, 23335.59
09/14/16, 23225.58, 23371.53, 23155.73, 23190.64
09/13/16, 23564.13, 23652.41, 23196.49, 23215.76
09/12/16, 23596.03, 23625.37, 23290.60, 23290.60
09/09/16, 23924.77, 24364.00, 23914.73, 24099.70
09/08/16, 23704.36, 23928.93, 23663.59, 23919.34
09/07/16, 23785.23, 23830.75, 23695.68, 23741.81
09/06/16, 23683.28, 23787.68, 23548.55, 23787.68
09/05/16, 23576.31, 23688.41, 23530.36, 23649.55
09/02/16, 23157.01, 23306.48, 23152.79, 23266.70
09/01/16, 22897.16, 23193.03, 22843.42, 23162.34
08/31/16, 23043.08, 23063.15, 22939.87, 22976.88
08/30/16, 22945.08, 23073.52, 22898.78, 23016.11
08/29/16, 22904.20, 22922.68, 22762.73, 22821.34
08/26/16, 22827.22, 22997.40, 22827.22, 22909.54
08/25/16, 22814.37, 22898.12, 22735.03, 22814.95
08/24/16, 23010.63, 23036.07, 22702.61, 22820.78
08/23/16, 22927.47, 22998.93, 22854.35, 22998.93
08/22/16, 22941.53, 23005.16, 22792.42, 22997.91
08/19/16, 23153.74, 23153.74, 22875.56, 22937.22
08/18/16, 23046.69, 23193.90, 22976.11, 23023.16
08/17/16, 22995.51, 23029.48, 22775.87, 22799.78
08/16/16, 23008.09, 23084.52, 22841.66, 22910.84
08/15/16, 22765.23, 22975.74, 22765.23, 22932.51
08/12/16, 22788.88, 22816.75, 22704.05, 22766.91
08/11/16, 22412.31, 22689.94, 22359.92, 22580.55
08/10/16, 22511.10, 22618.04, 22399.29, 22492.43
08/09/16, 22464.10, 22496.75, 22402.91, 22465.61
08/08/16, 22324.18, 22503.28, 22260.07, 22494.76
08/05/16, 21961.05, 22193.29, 21961.05, 22146.09
08/04/16, 21873.36, 21922.42, 21788.31, 21832.23
08/03/16, 21743.32, 21822.22, 21725.38, 21739.12
08/01/16, 22027.65, 22260.95, 22027.65, 22129.14
07/29/16, 22055.95, 22152.75, 21830.46, 21891.37
07/28/16, 22134.12, 22214.72, 22053.51, 22174.34
07/27/16, 22193.31, 22277.24, 21997.88, 22218.99
07/26/16, 21890.89, 22300.51, 21890.89, 22129.73
07/25/16, 22071.77, 22071.77, 21878.88, 21993.44
07/22/16, 21913.04, 21972.87, 21832.43, 21964.27
07/21/16, 21971.97, 22118.22, 21913.16, 22000.49
07/20/16, 21646.39, 21895.23, 21632.51, 21882.48
07/19/16, 21734.34, 21767.88, 21612.60, 21673.20
07/18/16, 21656.88, 21822.00, 21616.16, 21803.18
07/15/16, 21589.08, 21739.21, 21515.35, 21659.25
07/14/16, 21297.54, 21581.42, 21242.93, 21561.06
07/13/16, 21356.64, 21441.23, 21279.77, 21322.37
07/12/16, 21046.94, 21252.64, 20957.26, 21224.74
07/11/16, 20951.17, 20972.85, 20840.00, 20880.50
07/08/16, 20622.83, 20645.59, 20468.53, 20564.17
07/07/16, 20606.68, 20731.12, 20576.74, 20706.92
07/06/16, 20475.40, 20560.06, 20304.39, 20495.29
07/05/16, 20919.52, 20945.98, 20737.16, 20750.72
07/04/16, 20967.47, 21166.02, 20840.64, 21059.20
06/30/16, 20736.85, 20828.03, 20614.65, 20794.37
06/29/16, 20217.07, 20456.58, 20217.07, 20436.12
06/28/16, 19898.75, 20196.20, 19898.75, 20172.46
06/27/16, 19982.66, 20329.16, 19969.47, 20227.30
06/24/16, 20483.51, 21034.18, 19662.70, 20259.13
06/23/16, 20862.59, 20889.05, 20753.94, 20868.34
06/22/16, 20553.94, 20841.51, 20515.25, 20795.12
06/21/16, 20522.36, 20681.79, 20516.73, 20668.44
06/20/16, 20425.06, 20551.02, 20288.49, 20510.20
06/17/16, 20244.23, 20282.04, 20090.80, 20169.98
06/16/16, 20284.91, 20297.40, 19964.37, 20038.42
06/15/16, 20161.01, 20553.58, 20161.01, 20467.52
06/14/16, 20476.75, 20537.92, 20358.94, 20387.53
06/13/16, 20647.51, 20664.59, 20430.81, 20512.99
06/10/16, 21240.08, 21270.62, 21017.98, 21042.64
06/08/16, 21294.27, 21352.37, 21179.95, 21297.88
06/07/16, 21218.96, 21351.33, 21153.68, 21328.24
06/06/16, 20971.13, 21039.87, 20840.95, 21030.22
06/03/16, 20956.08, 21049.20, 20887.79, 20947.24
06/02/16, 20769.81, 20878.21, 20680.65, 20859.22
06/01/16, 20726.53, 20898.45, 20713.29, 20760.98
05/31/16, 20617.33, 20974.71, 20617.33, 20815.09
05/30/16, 20523.67, 20765.61, 20465.84, 20629.39
05/27/16, 20425.00, 20620.15, 20290.84, 20576.77
05/26/16, 20373.48, 20404.73, 20249.96, 20397.11
05/25/16, 20156.76, 20379.66, 20156.76, 20368.05
05/24/16, 19828.02, 19870.16, 19712.67, 19830.43
05/23/16, 19788.13, 19955.03, 19750.62, 19809.03
05/20/16, 19631.71, 19954.33, 19631.71, 19852.20
05/19/16, 19729.63, 19793.46, 19646.35, 19694.33
05/18/16, 19862.42, 19923.83, 19749.29, 19826.41
05/17/16, 19987.24, 20145.77, 19847.70, 20118.80
05/16/16, 19711.77, 19998.76, 19705.91, 19883.95
05/13/16, 19843.49, 19881.91, 19594.61, 19719.29
05/12/16, 20100.50, 20100.50, 19863.62, 19915.46
05/11/16, 20347.76, 20347.76, 20008.92, 20055.29
05/10/16, 19962.43, 20294.46, 19962.43, 20242.68
05/09/16, 20279.90, 20303.19, 20125.78, 20156.81
05/06/16, 20357.45, 20377.94, 20058.77, 20109.87
05/05/16, 20363.86, 20534.76, 20342.75, 20449.82
05/04/16, 20556.50, 20580.38, 20411.41, 20525.83
05/03/16, 21061.77, 21061.77, 20668.37, 20676.94
04/29/16, 21215.20, 21235.39, 21023.77, 21067.05
04/28/16, 21488.96, 21654.07, 21255.42, 21388.03
04/27/16, 21372.33, 21442.51, 21277.04, 21361.60
04/26/16, 21380.02, 21419.92, 21080.88, 21407.27
04/25/16, 21408.56, 21430.57, 21254.46, 21304.44
04/22/16, 21448.15, 21495.79, 21358.53, 21467.04
04/21/16, 21406.40, 21634.74, 21331.59, 21622.25
04/20/16, 21452.82, 21452.82, 21103.34, 21236.31
04/19/16, 21438.13, 21459.04, 21259.17, 21436.21
04/18/16, 21129.68, 21172.00, 21002.77, 21161.50
04/15/16, 21374.65, 21423.06, 21234.12, 21316.47
04/14/16, 21456.61, 21511.08, 21266.21, 21337.81
04/13/16, 20739.34, 21171.29, 20716.91, 21158.71
04/12/16, 20440.72, 20546.43, 20407.82, 20504.44
04/11/16, 20255.84, 20550.95, 20240.69, 20440.81
04/08/16, 20061.60, 20370.44, 20045.47, 20370.40
04/07/16, 20297.82, 20370.52, 20165.76, 20266.05
04/06/16, 20100.00, 20249.84, 20100.00, 20206.67
04/05/16, 20311.86, 20311.86, 20116.87, 20177.00
04/01/16, 20786.18, 20786.18, 20455.41, 20498.92
03/31/16, 20811.46, 20872.55, 20689.22, 20776.70
03/30/16, 20545.44, 20820.73, 20541.07, 20803.39
03/29/16, 20386.32, 20386.32, 20250.15, 20366.30
03/24/16, 20450.69, 20499.40, 20268.53, 20345.61
03/23/16, 20629.40, 20693.48, 20513.61, 20615.23
03/22/16, 20765.07, 20765.07, 20576.80, 20666.75
03/21/16, 20738.25, 20772.46, 20618.56, 20684.15
03/18/16, 20599.19, 20687.97, 20514.97, 20671.63
03/17/16, 20580.06, 20619.34, 20435.65, 20503.81
03/16/16, 20339.90, 20383.20, 20168.74, 20257.70
03/15/16, 20298.15, 20366.56, 20254.59, 20288.77
03/14/16, 20371.59, 20512.03, 20328.88, 20435.34
03/11/16, 19900.67, 20238.72, 19853.63, 20199.60
03/10/16, 20055.42, 20184.23, 19923.54, 19984.42
03/09/16, 19898.74, 20005.41, 19818.42, 19996.26
03/08/16, 20132.10, 20137.73, 19902.75, 20011.58
03/07/16, 20306.09, 20331.69, 20095.63, 20159.72
03/04/16, 20052.10, 20200.38, 19977.43, 20176.70
03/03/16, 20082.01, 20082.01, 19791.60, 19941.76
03/02/16, 19788.17, 20058.12, 19783.92, 20003.49
03/01/16, 19259.99, 19420.00, 19108.30, 19407.46
02/29/16, 19366.17, 19377.72, 19053.78, 19111.93
02/26/16, 19179.95, 19436.71, 19122.56, 19364.15
02/25/16, 19215.49, 19215.49, 18867.70, 18888.75
02/24/16, 19282.34, 19360.80, 19060.16, 19192.45
02/23/16, 19506.94, 19519.85, 19328.26, 19414.78
02/22/16, 19374.24, 19524.97, 19374.24, 19464.09
02/19/16, 19238.43, 19342.03, 19210.65, 19285.50
02/18/16, 19409.21, 19436.39, 19266.22, 19363.08
02/17/16, 19198.18, 19308.54, 18909.06, 18924.57
02/16/16, 19013.74, 19260.67, 18974.60, 19122.08
02/15/16, 18668.87, 18937.06, 18668.87, 18918.14
02/12/16, 18278.80, 18482.33, 18278.80, 18319.58
02/11/16, 18486.93, 18627.51, 18446.56, 18545.80
02/05/16, 19287.36, 19397.88, 19230.00, 19288.17
02/04/16, 19190.36, 19338.37, 19166.18, 19183.09
02/03/16, 18910.88, 19032.71, 18764.82, 18991.59
02/02/16, 19474.87, 19628.57, 19403.49, 19446.84
02/01/16, 19770.96, 19770.96, 19444.26, 19595.50
01/29/16, 19138.42, 19709.99, 19130.59, 19683.11
01/28/16, 19093.77, 19223.59, 18982.22, 19195.83
01/27/16, 19211.86, 19216.99, 18931.34, 19052.45
01/26/16, 19068.84, 19098.07, 18811.83, 18860.80
01/25/16, 19341.41, 19490.27, 19291.91, 19340.14
01/22/16, 19000.79, 19152.80, 18769.61, 19080.51
01/21/16, 19079.13, 19238.27, 18534.30, 18542.15
01/20/16, 19332.22, 19332.22, 18833.88, 18886.30
01/19/16, 19283.57, 19647.75, 19204.22, 19635.81
01/18/16, 19287.38, 19439.49, 19195.56, 19237.45
01/15/16, 19781.46, 19828.93, 19500.38, 19520.77
01/14/16, 19578.92, 19893.88, 19509.08, 19817.41
01/13/16, 20028.86, 20234.78, 19850.73, 19934.88
01/12/16, 20030.03, 20130.80, 19694.99, 19711.76
01/11/16, 19997.42, 20068.78, 19865.18, 19888.50
01/08/16, 20491.88, 20596.42, 20324.62, 20453.71
01/07/16, 20772.60, 20826.44, 20323.97, 20333.34
01/06/16, 21142.63, 21199.62, 20947.30, 20980.81
01/05/16, 21318.69, 21452.74, 21095.90, 21188.72
01/04/16, 21782.62, 21794.84, 21227.61, 21327.12
12/31/15, 21892.25, 21970.33, 21864.12, 21914.40
12/30/15, 22094.59, 22114.56, 21868.03, 21882.15
12/29/15, 21923.27, 22024.28, 21881.71, 21999.62
12/28/15, 22151.73, 22151.73, 21880.51, 21919.62
12/24/15, 22207.82, 22217.45, 22128.72, 22138.13
12/23/15, 21869.40, 22103.63, 21846.48, 22040.59
12/22/15, 21846.90, 21870.31, 21750.74, 21830.02
12/21/15, 21641.17, 21871.22, 21641.17, 21791.68
12/18/15, 21656.56, 21956.49, 21625.82, 21755.56
12/17/15, 21841.09, 22005.19, 21763.76, 21872.06
12/16/15, 21557.73, 21772.79, 21557.73, 21701.21
12/15/15, 21215.54, 21442.21, 21215.54, 21274.37
12/14/15, 21063.28, 21378.19, 21010.26, 21309.85
12/11/15, 21719.17, 21731.39, 21440.70, 21464.05
12/10/15, 21714.23, 21880.19, 21668.12, 21704.61
12/09/15, 21773.77, 21872.33, 21755.69, 21803.76
12/08/15, 22058.55, 22058.55, 21765.62, 21905.13
12/07/15, 22336.32, 22352.25, 22200.55, 22203.22
12/04/15, 22142.11, 22242.49, 22108.46, 22235.89
12/03/15, 22327.04, 22485.25, 22327.04, 22417.01
12/02/15, 22471.35, 22563.47, 22368.66, 22479.69
12/01/15, 22197.81, 22477.51, 22143.57, 22381.35
11/30/15, 21974.81, 22195.25, 21907.35, 21996.42
11/27/15, 22555.42, 22555.42, 22051.01, 22068.32
11/26/15, 22749.60, 22787.50, 22453.69, 22488.94
11/25/15, 22533.53, 22617.21, 22436.01, 22498.00
11/24/15, 22593.09, 22629.75, 22433.51, 22587.63
11/23/15, 22760.05, 22802.71, 22619.68, 22665.90
11/20/15, 22510.45, 22790.07, 22412.03, 22754.72
11/19/15, 22423.88, 22559.06, 22416.00, 22500.22
11/18/15, 22331.77, 22349.73, 22163.28, 22188.26
11/17/15, 22315.18, 22497.33, 22243.96, 22264.25
11/16/15, 21958.28, 22127.38, 21958.28, 22010.82
11/13/15, 22494.09, 22519.33, 22318.62, 22396.14
11/12/15, 22477.60, 22980.97, 22454.96, 22888.92
11/11/15, 22394.15, 22479.46, 22324.41, 22352.17
11/10/15, 22505.70, 22534.92, 22339.69, 22401.70
11/09/15, 22753.51, 22970.83, 22689.26, 22726.77
11/06/15, 22914.20, 22922.79, 22791.91, 22867.33
11/05/15, 23045.10, 23180.27, 22960.62, 23051.04
11/04/15, 22737.44, 23342.07, 22737.44, 23053.57
11/03/15, 22603.15, 22697.00, 22560.17, 22568.43
11/02/15, 22502.28, 22605.80, 22332.71, 22370.04
10/30/15, 22785.86, 22847.16, 22612.56, 22640.04
10/29/15, 23054.53, 23054.53, 22811.32, 22819.94
10/28/15, 23070.70, 23120.25, 22923.66, 22956.57
10/27/15, 23053.12, 23143.88, 22885.22, 23142.73
10/26/15, 23423.64, 23423.64, 23066.94, 23116.25
10/23/15, 23220.38, 23220.38, 23088.03, 23151.94
10/22/15, 22795.58, 22869.59, 22727.59, 22845.37
10/20/15, 22991.60, 23057.93, 22843.04, 22989.22
10/19/15, 23085.61, 23100.66, 22913.60, 23075.61
10/16/15, 23133.59, 23178.14, 22953.56, 23067.37
10/15/15, 22667.42, 22940.25, 22567.65, 22888.17
10/14/15, 22398.82, 22576.50, 22356.56, 22439.91
10/13/15, 22677.60, 22798.90, 22515.73, 22600.46
10/12/15, 22614.33, 22779.50, 22562.26, 22730.93
10/09/15, 22615.94, 22807.86, 22440.88, 22458.80
10/08/15, 22588.69, 22588.69, 22201.11, 22354.91
10/07/15, 21884.73, 22527.79, 21817.42, 22515.76
10/06/15, 22169.10, 22169.10, 21719.29, 21831.62
10/05/15, 21930.97, 21980.84, 21739.90, 21854.50
10/02/15, 21172.94, 21530.80, 21130.11, 21506.09
09/30/15, 20795.93, 20939.39, 20683.11, 20846.30
09/29/15, 20579.22, 20579.22, 20368.12, 20556.60
09/25/15, 21070.39, 21318.33, 20957.99, 21186.32
09/24/15, 21304.90, 21363.21, 21053.50, 21095.98
09/23/15, 21529.47, 21577.45, 21008.61, 21302.91
09/22/15, 21794.34, 22111.67, 21768.98, 21796.58
09/21/15, 21614.43, 21778.06, 21590.70, 21756.93
09/18/15, 21807.25, 22052.11, 21807.25, 21920.83
09/17/15, 22172.68, 22203.36, 21718.71, 21854.63
09/16/15, 21731.34, 22103.06, 21608.50, 21966.66
09/15/15, 21527.53, 21634.48, 21411.17, 21455.23
09/14/15, 21678.88, 21762.15, 21441.71, 21561.90
09/11/15, 21710.13, 21909.82, 21472.16, 21504.37
09/10/15, 21667.86, 21771.57, 21492.09, 21562.50
09/09/15, 21632.69, 22228.59, 21529.81, 22131.31
09/08/15, 20636.83, 21431.99, 20524.88, 21259.04
09/07/15, 20683.31, 21056.39, 20579.93, 20583.52
09/04/15, 21158.93, 21174.86, 20715.02, 20840.61
09/02/15, 21101.42, 21288.53, 20771.77, 20934.94
09/01/15, 21692.78, 21692.78, 21170.86, 21185.43
08/31/15, 21793.02, 21793.02, 21399.62, 21670.58
08/28/15, 22424.40, 22424.40, 21585.33, 21612.39
08/27/15, 21758.62, 21963.43, 21407.59, 21838.54
08/26/15, 21434.25, 21686.45, 21060.09, 21080.39
08/25/15, 21119.53, 21871.40, 20865.26, 21404.96
08/24/15, 21605.97, 21679.45, 21136.48, 21251.57
08/21/15, 22343.25, 22492.79, 22185.85, 22409.62
08/20/15, 22973.87, 23033.97, 22610.53, 22757.47
08/19/15, 23555.02, 23586.79, 23138.73, 23167.85
08/18/15, 23956.86, 24024.37, 23464.35, 23474.97
08/17/15, 23945.60, 23950.57, 23699.84, 23814.65
08/14/15, 24055.02, 24126.30, 23957.36, 23991.03
08/13/15, 23935.48, 24133.87, 23860.82, 24018.80
08/12/15, 24269.11, 24324.19, 23826.96, 23916.02
08/11/15, 24694.78, 24924.07, 24420.71, 24498.21
08/10/15, 24433.66, 24602.67, 24135.64, 24521.12
08/07/15, 24327.56, 24641.93, 24327.56, 24552.47
08/06/15, 24527.74, 24527.74, 24320.75, 24375.28
08/05/15, 24466.30, 24582.19, 24420.95, 24514.16
08/04/15, 24364.41, 24519.35, 24217.78, 24406.12
08/03/15, 24533.14, 24533.14, 24232.60, 24411.42
07/31/15, 24650.93, 24661.19, 24467.83, 24636.28
07/30/15, 24822.42, 24872.70, 24478.07, 24497.98
07/29/15, 24630.44, 24718.64, 24444.47, 24619.45
07/28/15, 24269.90, 24947.35, 24140.62, 24503.94
07/27/15, 24906.78, 24908.58, 24282.21, 24351.96
07/24/15, 25279.95, 25279.95, 25073.20, 25128.51
07/23/15, 25308.55, 25500.99, 25250.36, 25398.85
07/22/15, 25401.79, 25401.79, 25177.60, 25282.62
07/21/15, 25428.88, 25634.32, 25342.69, 25536.43
07/20/15, 25540.31, 25540.31, 25298.96, 25404.81
07/17/15, 25246.64, 25517.45, 25183.86, 25415.27
07/16/15, 24976.08, 25170.35, 24841.14, 25162.78
07/15/15, 25219.45, 25219.45, 24862.65, 25055.76
07/14/15, 25184.06, 25250.95, 24906.47, 25120.91
07/13/15, 24709.58, 25275.76, 24596.44, 25224.01
07/10/15, 24567.92, 25015.17, 24567.92, 24901.28
07/09/15, 23435.50, 24695.75, 23332.90, 24392.79
07/08/15, 24411.30, 24411.30, 22836.82, 23516.56
07/07/15, 25391.76, 25439.34, 24819.26, 24975.31
07/06/15, 26083.99, 26261.53, 24750.31, 25236.28
07/03/15, 26349.84, 26402.85, 25933.12, 26064.11
07/02/15, 26459.43, 26459.43, 26135.62, 26282.32
06/30/15, 25944.03, 26470.44, 25885.66, 26250.03
06/29/15, 26560.13, 26631.51, 25617.78, 25966.98
06/26/15, 27016.09, 27016.09, 26522.45, 26663.87
06/25/15, 27329.17, 27350.49, 27120.72, 27145.75
06/24/15, 27397.37, 27470.50, 27292.85, 27404.97
06/23/15, 27126.47, 27406.41, 27008.51, 27333.46
06/22/15, 26854.32, 27166.52, 26811.66, 27080.85
06/19/15, 26885.73, 27011.95, 26701.72, 26760.53
06/18/15, 26786.53, 26873.67, 26595.96, 26694.66
06/17/15, 26671.20, 26880.79, 26555.96, 26753.79
06/16/15, 26807.67, 26892.88, 26553.04, 26566.70
06/15/15, 27095.18, 27131.36, 26841.52, 26861.81
06/12/15, 27082.60, 27356.51, 26987.52, 27280.54
06/11/15, 26938.15, 26991.51, 26839.43, 26907.85
06/10/15, 27052.79, 27116.92, 26573.96, 26687.64
06/09/15, 27295.88, 27322.14, 26971.57, 26989.52
06/08/15, 27147.24, 27428.59, 27060.24, 27316.28
06/05/15, 27538.06, 27646.72, 27211.36, 27260.16
06/04/15, 27645.36, 27854.74, 27094.50, 27551.89
06/03/15, 27716.34, 27767.23, 27508.84, 27657.47
06/02/15, 27473.45, 27602.88, 27348.13, 27466.72
06/01/15, 27373.06, 27766.32, 27241.95, 27597.16
05/29/15, 27398.28, 27604.27, 27255.89, 27424.19
05/28/15, 28162.25, 28162.25, 27242.11, 27454.31
05/27/15, 28214.66, 28214.66, 27982.14, 28081.21
05/26/15, 28462.32, 28524.60, 28237.49, 28249.86
05/22/15, 27723.67, 28041.32, 27696.97, 27992.83
